Date,Day,Hour,PT,ES,FR,UK,DE,FI,,,Dexcription,PT,ES,FR,UK,DE,FI,,Load Number,Load max
05/17/2016,229,22,34.69,38.41,38,32.42,32.42,28.15,,,,,,,,,,,,
05/17/2016,229,23,34.69,35.57,34.82,34.82,28.82,29.03,,,,,,,,,,,,
05/16/2016,230,1,23.51,23.51,27.03,25.16,25.16,29.03,,,,,,,,,,,,
05/16/2016,230,2,18,18,24.12,24.12,24.12,28.59,,,,,,,,,,,,
05/16/2016,230,3,17.03,17.03,21.83,21.83,21.83,27.69,,,,,,,,,,,,
05/16/2016,230,4,16.27,16.27,22.49,22.49,22.49,27.39,,,,,,,,,,,,
05/16/2016,230,5,15.57,15.57,25.05,25.05,25.05,27.2,,,,,,,,,,,,
05/16/2016,230,6,17.19,17.19,30.26,30.26,30.26,27.09,,,,,,,,,,,,
05/16/2016,230,7,17.69,17.69,33.79,33.79,33.79,27.21,,,,,,,,,,,,
05/16/2016,230,8,20,20,35.67,35.67,35.67,28.45,,,,,,,,,,,,
05/16/2016,230,9,24.69,24.69,35.33,35.33,35.33,29.75,,,,,,,,,,,,
05/16/2016,230,10,26.78,26.78,35,35,33.38,29.98,,,,,,,,,,,,
05/16/2016,230,11,26.19,26.19,36.11,36.11,30.84,28.9,,,,,,,,,,,,
05/16/2016,230,12,25.69,25.69,35.82,35.82,29.15,26.33,,,,,,,,,,,,
05/16/2016,230,13,26.69,26.69,34.03,29.44,29.44,21.13,,,,,,,,,,,,
05/16/2016,230,14,25.98,25.98,33.11,29.08,29.08,16.84,,,,,,,,,,,,
05/16/2016,230,15,24.98,24.98,34.04,34.04,29.51,12.91,,,,,,,,,,,,
05/16/2016,230,16,23.69,23.69,33.99,32.78,32.78,8.16,,,,,,,,,,,,
05/16/2016,230,17,21.69,21.69,35.01,35.01,35.01,8.12,,,,,,,,,,,,
05/16/2016,230,18,21.51,21.51,36.05,36.05,36.05,23.47,,,,,,,,,,,,
05/16/2016,230,19,24,24,37.34,37.34,37.34,40.11,,,,,,,,,,,,
05/16/2016,230,20,27.16,27.16,36.85,36.85,36.85,50.73,,,,,,,,,,,,
05/16/2016,230,21,28.37,28.37,36.01,36.01,36.01,51.92,,,,,,,,,,,,
05/16/2016,230,22,32,32,36.24,36.24,32.74,51.99,,,,,,,,,,,,
05/16/2016,230,23,32.41,32.41,33.68,33.68,28.92,51.94,,,,,,,,,,,,
05/15/2016,231,1,14.19,14.19,31.46,27.71,27.71,51.93,,,,,,,,,,,,
05/15/2016,231,2,12.4,12.4,26.62,26.62,26.62,51.93,,,,,,,,,,,,
05/15/2016,231,3,10.44,10.44,23.91,23.91,23.91,45.95,,,,,,,,,,,,
05/15/2016,231,4,9.79,10.16,24.96,24.96,24.96,39.11,,,,,,,,,,,,
05/15/2016,231,5,9.19,9.19,26.08,26.08,26.08,31.74,,,,,,,,,,,,
05/15/2016,231,6,9.56,9.56,32.25,32.25,32.25,26.79,,,,,,,,,,,,
05/15/2016,231,7,8.19,8.19,36.25,36.25,36.25,28.05,,,,,,,,,,,,
05/15/2016,231,8,6.69,6.69,37.27,37.27,37.27,29.92,,,,,,,,,,,,
05/15/2016,231,9,7.5,7.5,40.8,40.8,36.45,29.58,,,,,,,,,,,,
05/15/2016,231,10,8.42,8.42,38.4,34.48,34.48,27.93,,,,,,,,,,,,
05/15/2016,231,11,9,9,38.55,31.56,31.56,28.11,,,,,,,,,,,,
05/15/2016,231,12,8.76,8.76,37.3,37.3,26.95,26.84,,,,,,,,,,,,
05/15/2016,231,13,10.16,10.16,36.07,36.07,26.01,25.41,,,,,,,,,,,,
05/15/2016,231,14,8.19,8.19,35.11,25.78,25.78,19.51,,,,,,,,,,,,
05/15/2016,231,15,4.91,4.91,33.03,33.03,27.48,18,,,,,,,,,,,,
05/15/2016,231,16,5,5,31.76,31.76,31.76,18.22,,,,,,,,,,,,
05/15/2016,231,17,4.5,4,34.09,34.09,34.09,17.78,,,,,,,,,,,,
05/15/2016,231,18,5.69,5.69,36.09,36.09,36.09,18.73,,,,,,,,,,,,
05/15/2016,231,19,9.37,9.37,36.46,36.46,36.46,22.42,,,,,,,,,,,,
05/15/2016,231,20,9.69,9.69,34.99,34.99,34.99,28.33,,,,,,,,,,,,
05/15/2016,231,21,14,14,34.6,34.32,34.32,31.85,,,,,,,,,,,,
05/15/2016,231,22,22.95,22.95,37.69,37.69,32.22,34,,,,,,,,,,,,
05/15/2016,231,23,24,24,35.05,35.05,28.87,34.19,,,,,,,,,,,,
05/14/2016,232,1,11.69,11.69,26.54,26.54,26.54,33.77,,,,,,,,,,,,
05/14/2016,232,2,10.31,10.31,25.04,25.04,25.04,33.44,,,,,,,,,,,,
05/14/2016,232,3,10.44,10.44,22.81,22.81,22.81,33.08,,,,,,,,,,,,
05/14/2016,232,4,9.71,9.71,22.32,22.32,22.32,32.04,,,,,,,,,,,,
05/14/2016,232,5,8.39,8.39,22.02,22.02,22.02,30.96,,,,,,,,,,,,
05/14/2016,232,6,8.6,8.6,22.44,22.44,22.44,29.9,,,,,,,,,,,,
05/14/2016,232,7,9.91,9.91,23.08,23.08,23.08,28.4,,,,,,,,,,,,
05/14/2016,232,8,10.11,10.11,26.94,26.94,26.94,28.61,,,,,,,,,,,,
05/14/2016,232,9,10.01,10.01,29.03,29.03,29.03,29.85,,,,,,,,,,,,
05/14/2016,232,10,10.21,10.21,25.79,25.79,25.79,31.25,,,,,,,,,,,,
05/14/2016,232,11,10.69,10.69,24.22,24.22,24.22,29.29,,,,,,,,,,,,
05/14/2016,232,12,11.69,11.69,23.12,23.12,23.12,29.62,,,,,,,,,,,,
05/14/2016,232,13,12,12,22.09,22.09,22.09,28.4,,,,,,,,,,,,
05/14/2016,232,14,11.41,11.41,21.71,21.71,21.71,25.82,,,,,,,,,,,,
05/14/2016,232,15,10,10,22,22,22,23.13,,,,,,,,,,,,
05/14/2016,232,16,8.27,8.27,20.95,20.95,20.95,22.41,,,,,,,,,,,,
05/14/2016,232,17,6.69,6.69,22.73,22.73,22.73,21.47,,,,,,,,,,,,
05/14/2016,232,18,9.91,9.91,26.99,26.99,26.99,19.99,,,,,,,,,,,,
05/14/2016,232,19,10.01,10.01,29.34,29.34,29.34,19.87,,,,,,,,,,,,
05/14/2016,232,20,10.31,10.31,30,30,30,23.5,,,,,,,,,,,,
05/14/2016,232,21,12,12,30.38,30.38,30.38,28.99,,,,,,,,,,,,
05/14/2016,232,22,16.79,16.79,29.11,29.11,29.11,38.05,,,,,,,,,,,,
05/14/2016,232,23,16.79,16.79,27.08,27.08,25.03,40.98,,,,,,,,,,,,
05/13/2016,233,1,22.94,22.94,18.51,18.51,18.51,40.71,,,,,,,,,,,,
05/13/2016,233,2,20.59,20.59,15.01,15.01,15.01,40.08,,,,,,,,,,,,
05/13/2016,233,3,14.9,14.9,9.72,9.72,9.72,41.82,,,,,,,,,,,,
05/13/2016,233,4,12,12,9.83,9.83,9.83,42.54,,,,,,,,,,,,
05/13/2016,233,5,10.25,10.25,9.74,9.74,9.74,40.08,,,,,,,,,,,,
05/13/2016,233,6,10.5,10.5,9.62,9.62,9.62,40.08,,,,,,,,,,,,
05/13/2016,233,7,13.3,13.3,9.13,9.13,9.13,38.02,,,,,,,,,,,,
05/13/2016,233,8,22.69,22.69,11.34,11.34,11.34,35.07,,,,,,,,,,,,
05/13/2016,233,9,24.69,24.69,11.55,11.55,11.55,35.9,,,,,,,,,,,,
05/13/2016,233,10,27,27,11.59,11.59,11.59,35.52,,,,,,,,,,,,
05/13/2016,233,11,26.63,26.63,12.95,12.95,11.6,35.78,,,,,,,,,,,,
05/13/2016,233,12,25,25,12.9,12.9,11.45,33.72,,,,,,,,,,,,
05/13/2016,233,13,25,25,10.93,9.09,9.09,34.72,,,,,,,,,,,,
05/13/2016,233,14,23.19,23.19,9.32,9.32,7.19,32.14,,,,,,,,,,,,
05/13/2016,233,15,20.59,20.59,9.58,9.58,7.88,28.65,,,,,,,,,,,,
05/13/2016,233,16,15,15,8.21,8.21,8.94,24.83,,,,,,,,,,,,
05/13/2016,233,17,10.25,10.25,10.86,10.86,10.86,23.57,,,,,,,,,,,,
05/13/2016,233,18,10.25,10.25,22.04,22.04,22.04,23.27,,,,,,,,,,,,
05/13/2016,233,19,10.25,10.25,28.13,28.13,28.13,23.02,,,,,,,,,,,,
05/13/2016,233,20,16.69,16.69,30.74,30.74,30.74,23.06,,,,,,,,,,,,
05/13/2016,233,21,21,21,31.9,31.9,31.9,25.24,,,,,,,,,,,,
05/13/2016,233,22,25.03,25.03,30.59,30.59,30.59,29.29,,,,,,,,,,,,
05/13/2016,233,23,24,24,29.76,23.54,23.54,34.93,,,,,,,,,,,,
05/12/2016,234,1,22.59,22.59,20.68,20.68,20.68,37.92,,,,,,,,,,,,
05/12/2016,234,2,17.89,17.89,19.04,19.04,19.04,38.77,,,,,,,,,,,,
05/12/2016,234,3,15,15,17.5,17.5,17.5,40.52,,,,,,,,,,,,
05/12/2016,234,4,14,14,18.07,18.07,18.07,41.31,,,,,,,,,,,,
05/12/2016,234,5,12.5,12.5,20.81,20.81,20.81,42.72,,,,,,,,,,,,
05/12/2016,234,6,13,13,26.82,26.82,26.82,41.96,,,,,,,,,,,,
05/12/2016,234,7,15.85,15.85,31.42,31.42,31.42,40.35,,,,,,,,,,,,
05/12/2016,234,8,22.49,22.49,34.41,34.41,34.41,39.52,,,,,,,,,,,,
05/12/2016,234,9,26,26,35.1,35.1,35,34.8,,,,,,,,,,,,
05/12/2016,234,10,30,30,34,34,31.66,37.42,,,,,,,,,,,,
05/12/2016,234,11,30.1,30.1,34.01,29.06,29.06,36.97,,,,,,,,,,,,
05/12/2016,234,12,30.42,30.42,34.5,34.5,27.25,39.38,,,,,,,,,,,,
05/12/2016,234,13,29.1,29.1,34.04,34.04,27.19,35.98,,,,,,,,,,,,
05/12/2016,234,14,28.81,28.81,34,34,27.3,35.68,,,,,,,,,,,,
05/12/2016,234,15,27.44,27.44,33.87,27.81,27.81,33.87,,,,,,,,,,,,
05/12/2016,234,16,26.69,26.69,33.86,28.49,28.49,28.82,,,,,,,,,,,,
05/12/2016,234,17,25.19,25.19,32.9,32.9,32.9,24.66,,,,,,,,,,,,
05/12/2016,234,18,25,25,36.59,36.59,36.59,24.03,,,,,,,,,,,,
05/12/2016,234,19,24.69,24.69,37.71,37.71,37.71,23.56,,,,,,,,,,,,
05/12/2016,234,20,23.71,23.71,38,37.64,37.64,23.69,,,,,,,,,,,,
05/12/2016,234,21,27.94,27.94,36.03,36.03,35.02,23.96,,,,,,,,,,,,
05/12/2016,234,22,31.69,31.69,35.78,35.78,30.99,25.63,,,,,,,,,,,,
05/12/2016,234,23,28.11,28.11,33.18,27.92,27.92,29.86,,,,,,,,,,,,
05/11/2016,235,1,22.4,22.4,29.56,29.56,23.68,33.53,,,,,,,,,,,,
05/11/2016,235,2,20.54,20.54,22.49,22.35,22.35,50.43,,,,,,,,,,,,
05/11/2016,235,3,18.13,18.13,20.29,20.29,20.29,46.39,,,,,,,,,,,,
05/11/2016,235,4,15.13,15.13,22.01,22.01,22.01,46.3,,,,,,,,,,,,
05/11/2016,235,5,14.29,14.29,23.52,23.52,23.52,46.55,,,,,,,,,,,,
05/11/2016,235,6,14.69,16.35,30.56,30.56,30.56,46.45,,,,,,,,,,,,
05/11/2016,235,7,19.39,20.81,35.24,35.24,35.24,46.22,,,,,,,,,,,,
05/11/2016,235,8,22.2,24.25,37.31,37.31,37.31,43.98,,,,,,,,,,,,
05/11/2016,235,9,22.15,34.01,37.95,37.95,37.95,43.7,,,,,,,,,,,,
05/11/2016,235,10,22.68,34.94,36.84,36.84,34.94,35.03,,,,,,,,,,,,
05/11/2016,235,11,23.69,32.86,38,32.36,32.36,37.92,,,,,,,,,,,,
05/11/2016,235,12,24.69,31.87,36.6,28.78,28.78,36.75,,,,,,,,,,,,
05/11/2016,235,13,27.69,32.12,36,28.07,28.07,39.87,,,,,,,,,,,,
05/11/2016,235,14,25.69,32.09,35.78,35.78,27.95,30.07,,,,,,,,,,,,
05/11/2016,235,15,24.69,32.36,33.8,33.8,30.2,28.99,,,,,,,,,,,,
05/11/2016,235,16,27.69,29.91,34.63,34.63,34.63,27.86,,,,,,,,,,,,
05/11/2016,235,17,28.44,29.19,38,37.96,37.96,25.18,,,,,,,,,,,,
05/11/2016,235,18,31.62,31.62,40.2,40.2,40.2,21.7,,,,,,,,,,,,
05/11/2016,235,19,30.01,30.01,41.6,41.6,41.6,19.97,,,,,,,,,,,,
05/11/2016,235,20,31.32,31.32,42,42,42,19.02,,,,,,,,,,,,
05/11/2016,235,21,34.69,34.69,38.92,38.92,38.92,18.95,,,,,,,,,,,,
05/11/2016,235,22,39.48,39.48,37.28,33.38,33.38,18.08,,,,,,,,,,,,
05/11/2016,235,23,35,35,33.47,33.47,27.57,18.96,,,,,,,,,,,,
05/10/2016,236,1,22.55,22.55,29.54,26.19,26.19,16.08,,,,,,,,,,,,
05/10/2016,236,2,18.69,21.09,23.9,23.9,23.9,24.07,,,,,,,,,,,,
05/10/2016,236,3,16.44,19.61,22.24,22.24,22.24,25.07,,,,,,,,,,,,
05/10/2016,236,4,15.69,19.33,22.25,22.25,22.25,26.11,,,,,,,,,,,,
05/10/2016,236,5,6.7,19.87,24.23,24.23,24.23,26.33,,,,,,,,,,,,
05/10/2016,236,6,6.63,21.56,30.85,30.85,30.85,26.51,,,,,,,,,,,,
05/10/2016,236,7,6.63,28.5,34.9,34.9,34.9,26.36,,,,,,,,,,,,
05/10/2016,236,8,18.69,31.87,36.02,36.02,36.02,26.26,,,,,,,,,,,,
05/10/2016,236,9,21.69,36.66,36.85,36.85,34.93,26.4,,,,,,,,,,,,
05/10/2016,236,10,22.6,38,36.6,36.6,29.96,26.02,,,,,,,,,,,,
05/10/2016,236,11,25.69,36,37,27.56,27.56,26.7,,,,,,,,,,,,
05/10/2016,236,12,26.69,39.39,36.9,26.83,26.83,26.2,,,,,,,,,,,,
05/10/2016,236,13,27.69,37.43,36.5,26.24,26.24,26.18,,,,,,,,,,,,
05/10/2016,236,14,25.69,36.62,36.9,26,26,26.51,,,,,,,,,,,,
05/10/2016,236,15,24.69,32.82,35.42,35.42,30.48,27.03,,,,,,,,,,,,
05/10/2016,236,16,26.69,29.21,35.97,35.97,32.97,28.38,,,,,,,,,,,,
05/10/2016,236,17,28.76,28.76,39.46,34.95,34.95,27.63,,,,,,,,,,,,
05/10/2016,236,18,30.69,30.69,41.63,37.69,37.69,25.73,,,,,,,,,,,,
05/10/2016,236,19,31.69,31.93,42,38.44,38.44,24.02,,,,,,,,,,,,
05/10/2016,236,20,31.69,32.5,43,43,37.99,21.18,,,,,,,,,,,,
05/10/2016,236,21,32.19,32.25,41.33,34.01,34.01,19.61,,,,,,,,,,,,
05/10/2016,236,22,36.69,39.48,39,28.61,28.61,19.03,,,,,,,,,,,,
05/10/2016,236,23,34.25,34.25,35.82,24.49,24.49,18.05,,,,,,,,,,,,
05/09/2016,237,1,8,8,30.33,30.33,21.96,18.08,,,,,,,,,,,,
05/09/2016,237,2,6.5,6.5,27.5,21.86,21.86,18.06,,,,,,,,,,,,
05/09/2016,237,3,5.4,5.4,21.16,21.16,21.16,24.43,,,,,,,,,,,,
05/09/2016,237,4,5.4,5.4,21.45,21.45,21.45,25.61,,,,,,,,,,,,
05/09/2016,237,5,5.81,5.81,23.3,23.3,23.3,27.12,,,,,,,,,,,,
05/09/2016,237,6,7.19,7.5,30.33,30.33,30.33,27.53,,,,,,,,,,,,
05/09/2016,237,7,9.69,15,34.2,34.2,34.2,27.73,,,,,,,,,,,,
05/09/2016,237,8,20.05,29.01,35.78,35.7,35.7,27.58,,,,,,,,,,,,
05/09/2016,237,9,19.55,30.75,37.25,37.25,34.91,27.3,,,,,,,,,,,,
05/09/2016,237,10,26.69,31.24,37.28,29.26,29.26,27.12,,,,,,,,,,,,
05/09/2016,237,11,27.89,31.03,38.09,27.78,27.78,26.64,,,,,,,,,,,,
05/09/2016,237,12,29.01,29.01,37.51,37.51,26.81,26.66,,,,,,,,,,,,
05/09/2016,237,13,29.69,31.65,37.98,37.98,25.42,26.71,,,,,,,,,,,,
05/09/2016,237,14,29.39,32.5,37.3,37.3,24.98,27.4,,,,,,,,,,,,
05/09/2016,237,15,29.85,29.85,37.25,27.26,27.26,29.57,,,,,,,,,,,,
05/09/2016,237,16,25.54,25.54,37.61,37.61,30.17,30.8,,,,,,,,,,,,
05/09/2016,237,17,24.16,24.16,39.71,34,34,31.53,,,,,,,,,,,,
05/09/2016,237,18,25.54,25.54,40.53,40.53,36.65,30.32,,,,,,,,,,,,
05/09/2016,237,19,27.12,27.12,41,38.78,38.78,27.82,,,,,,,,,,,,
05/09/2016,237,20,29.31,29.31,41.5,41.5,37.96,25.67,,,,,,,,,,,,
05/09/2016,237,21,31.28,31.28,39.78,34.16,34.16,22.94,,,,,,,,,,,,
05/09/2016,237,22,36.07,36.07,38.2,27.98,27.98,21.61,,,,,,,,,,,,
05/09/2016,237,23,30.98,30.98,35.97,24.26,24.26,21.52,,,,,,,,,,,,
05/08/2016,238,1,6.63,6.63,35.97,22.1,22.1,21.81,,,,,,,,,,,,
05/08/2016,238,2,5,5,30.05,30.05,20.34,25.42,,,,,,,,,,,,
05/08/2016,238,3,4.5,4.5,22.78,20.23,20.23,33.68,,,,,,,,,,,,
05/08/2016,238,4,4.99,4.99,21.25,21.25,21.25,36.76,,,,,,,,,,,,
05/08/2016,238,5,4,4,23.26,23.26,23.1,40.06,,,,,,,,,,,,
05/08/2016,238,6,3,3,29.72,29.72,29,40.07,,,,,,,,,,,,
05/08/2016,238,7,2.91,2.91,34.86,34.47,34.47,40.08,,,,,,,,,,,,
05/08/2016,238,8,2.79,2.79,39.3,35.9,35.9,40.05,,,,,,,,,,,,
05/08/2016,238,9,4,4,44.02,44.02,34.92,40.05,,,,,,,,,,,,
05/08/2016,238,10,4.5,4.5,44.53,32.55,32.55,35.55,,,,,,,,,,,,
05/08/2016,238,11,4,4,43.12,28.87,28.87,34.91,,,,,,,,,,,,
05/08/2016,238,12,4.5,4.5,42.42,42.42,26.67,33.96,,,,,,,,,,,,
05/08/2016,238,13,4.04,4.04,40,40,25.13,32.4,,,,,,,,,,,,
05/08/2016,238,14,4.55,4.55,38.8,24.49,24.49,32.94,,,,,,,,,,,,
05/08/2016,238,15,4.5,4.5,37.44,37.44,26.68,34.82,,,,,,,,,,,,
05/08/2016,238,16,4,4,36.02,36.02,29.73,35.88,,,,,,,,,,,,
05/08/2016,238,17,3,3,39.01,34.92,34.92,34.32,,,,,,,,,,,,
05/08/2016,238,18,3.19,3.19,42,38.45,38.45,34.47,,,,,,,,,,,,
05/08/2016,238,19,5.69,5.69,44,44,41.99,33.22,,,,,,,,,,,,
05/08/2016,238,20,7,7,43.87,43.87,39.01,29.69,,,,,,,,,,,,
05/08/2016,238,21,7.19,7.19,41.62,41.62,37.06,26.26,,,,,,,,,,,,
05/08/2016,238,22,12.89,12.89,42.33,42.33,32.09,23.99,,,,,,,,,,,,
05/08/2016,238,23,12.99,12.99,40.82,27.22,27.22,22.94,,,,,,,,,,,,
05/07/2016,239,1,30,30,35.94,35.94,25.93,22.03,,,,,,,,,,,,
05/07/2016,239,2,22.73,22.73,26.77,26.77,24.05,22.1,,,,,,,,,,,,
05/07/2016,239,3,18.69,18.69,27.18,27.18,23.07,24.1,,,,,,,,,,,,
05/07/2016,239,4,19.01,19.01,24.78,23.28,23.28,29.42,,,,,,,,,,,,
05/07/2016,239,5,20.1,20.1,23.18,23.18,23.18,33.63,,,,,,,,,,,,
05/07/2016,239,6,20.96,20.96,25.28,25.28,25.28,34.51,,,,,,,,,,,,
05/07/2016,239,7,20,20,26.84,26.84,26.84,36.97,,,,,,,,,,,,
05/07/2016,239,8,19.88,19.88,29.5,29.5,29.5,36.08,,,,,,,,,,,,
05/07/2016,239,9,21.03,21.03,30.57,30.57,29.56,36.57,,,,,,,,,,,,
05/07/2016,239,10,25.69,25.69,33.2,33.2,25.14,36.82,,,,,,,,,,,,
05/07/2016,239,11,27.69,27.69,35.83,23.02,23.02,36.07,,,,,,,,,,,,
05/07/2016,239,12,23.69,23.69,36.5,36.5,21.93,34,,,,,,,,,,,,
05/07/2016,239,13,22,22,34.22,34.22,20.03,33.32,,,,,,,,,,,,
05/07/2016,239,14,18.55,18.55,31.8,19.96,19.96,31.33,,,,,,,,,,,,
05/07/2016,239,15,17.29,17.29,31.91,20.76,20.76,33.12,,,,,,,,,,,,
05/07/2016,239,16,16,16,30.89,23.03,23.03,34.33,,,,,,,,,,,,
05/07/2016,239,17,17.25,17.25,35,28.41,28.41,35.79,,,,,,,,,,,,
05/07/2016,239,18,17,17,37.91,34.94,34.94,34.81,,,,,,,,,,,,
05/07/2016,239,19,18.4,18.4,41,41,35.36,34.36,,,,,,,,,,,,
05/07/2016,239,20,21.43,21.43,41.27,34.95,34.95,31.25,,,,,,,,,,,,
05/07/2016,239,21,19.93,19.93,41.66,41.66,33.61,27.74,,,,,,,,,,,,
05/07/2016,239,22,20.44,20.44,40,29.92,29.92,25.03,,,,,,,,,,,,
05/07/2016,239,23,20.55,20.55,36.5,24.73,24.73,24.01,,,,,,,,,,,,
05/06/2016,240,1,37.69,37.69,37.24,37.24,23.14,23.51,,,,,,,,,,,,
05/06/2016,240,2,33.69,33.69,36.38,36.38,20.98,21.9,,,,,,,,,,,,
05/06/2016,240,3,33.43,33.43,26.83,26.83,21.29,22.56,,,,,,,,,,,,
05/06/2016,240,4,32,32,22.21,19.85,19.85,25.05,,,,,,,,,,,,
05/06/2016,240,5,31.45,31.45,19.83,19.83,19.83,30.44,,,,,,,,,,,,
05/06/2016,240,6,32.3,32.3,20.48,20.48,20.48,35.55,,,,,,,,,,,,
05/06/2016,240,7,34.74,34.74,20.18,20.18,20.18,37.07,,,,,,,,,,,,
05/06/2016,240,8,37,37,22.07,22.07,22.07,37.15,,,,,,,,,,,,
05/06/2016,240,9,37.69,37.69,24.24,24.24,23.19,39.24,,,,,,,,,,,,
05/06/2016,240,10,39,39,22.39,22.39,20.07,40.81,,,,,,,,,,,,
05/06/2016,240,11,39,39,22.38,22.38,20.09,38.05,,,,,,,,,,,,
05/06/2016,240,12,38.75,38.75,26.49,26.49,13.38,37.09,,,,,,,,,,,,
05/06/2016,240,13,39.25,39.25,23.27,23.27,10.05,37.02,,,,,,,,,,,,
05/06/2016,240,14,39,39,26.52,26.52,8.99,35.78,,,,,,,,,,,,
05/06/2016,240,15,38.5,38.5,24.94,13.51,13.51,33.87,,,,,,,,,,,,
05/06/2016,240,16,37.03,37.03,18.15,18.15,18.15,35.08,,,,,,,,,,,,
05/06/2016,240,17,35.5,35.5,22.26,22.26,22.26,35.67,,,,,,,,,,,,
05/06/2016,240,18,35.46,35.46,29.01,29.01,29.01,37.07,,,,,,,,,,,,
05/06/2016,240,19,35.69,35.69,32.95,32.95,32.95,36.45,,,,,,,,,,,,
05/06/2016,240,20,34.74,34.74,33.92,33.92,33.92,35.48,,,,,,,,,,,,
05/06/2016,240,21,35.5,35.5,36.99,36.99,33.25,32.42,,,,,,,,,,,,
05/06/2016,240,22,37.69,37.69,41,29.97,29.97,28.82,,,,,,,,,,,,
05/06/2016,240,23,36.01,36.01,38,38,23.3,25.16,,,,,,,,,,,,
05/05/2016,241,1,34,34,39.96,22.16,22.16,24.12,,,,,,,,,,,,
05/05/2016,241,2,32.01,32.01,31.16,31.16,23.02,23.34,,,,,,,,,,,,
05/05/2016,241,3,28.53,28.53,22.46,22.46,22.09,21.83,,,,,,,,,,,,
05/05/2016,241,4,26.95,26.95,22.61,22.61,22.61,22.66,,,,,,,,,,,,
05/05/2016,241,5,26.95,26.95,30.4,30.4,24.52,25.17,,,,,,,,,,,,
05/05/2016,241,6,28.69,28.69,36.66,34.95,34.95,30.69,,,,,,,,,,,,
05/05/2016,241,7,33.69,33.69,40.26,40.26,40.26,34.62,,,,,,,,,,,,
05/05/2016,241,8,36.01,36.01,42.11,42.11,41.69,36.49,,,,,,,,,,,,
05/05/2016,241,9,36.31,36.31,44.19,44.19,35.32,36.59,,,,,,,,,,,,
05/05/2016,241,10,39.98,39.98,47.12,47.12,30.98,36.97,,,,,,,,,,,,
05/05/2016,241,11,41.49,41.49,46.6,28.96,28.96,37.82,,,,,,,,,,,,
05/05/2016,241,12,40.69,40.69,46.5,46.5,26.33,38.85,,,,,,,,,,,,
05/05/2016,241,13,41.49,41.49,46.19,24.95,24.95,37.67,,,,,,,,,,,,
05/05/2016,241,14,41.49,41.49,45.46,22.98,22.98,36.42,,,,,,,,,,,,
05/05/2016,241,15,40.93,40.93,44.69,23.02,23.02,34.78,,,,,,,,,,,,
05/05/2016,241,16,40.09,40.09,42.69,42.69,22.99,33.59,,,,,,,,,,,,
05/05/2016,241,17,39.98,39.98,43.35,43.35,30,35.01,,,,,,,,,,,,
05/05/2016,241,18,39.98,39.98,44.41,34.01,34.01,36.05,,,,,,,,,,,,
05/05/2016,241,19,36.6,36.6,48.29,36.64,36.64,37.34,,,,,,,,,,,,
05/05/2016,241,20,36.21,36.21,47.87,37.55,37.55,36.85,,,,,,,,,,,,
05/05/2016,241,21,36.45,36.45,45.89,34.09,34.09,36.01,,,,,,,,,,,,
05/05/2016,241,22,39.3,39.3,43.52,43.52,29.29,32.74,,,,,,,,,,,,
05/05/2016,241,23,36.51,36.51,40,24.19,24.19,28.92,,,,,,,,,,,,
05/04/2016,242,1,24.56,24.56,36.42,24.85,24.85,27.71,,,,,,,,,,,,
05/04/2016,242,2,22.04,22.04,31.38,24.15,24.15,26.62,,,,,,,,,,,,
05/04/2016,242,3,21.95,21.95,23.9,23.35,23.35,25.51,,,,,,,,,,,,
05/04/2016,242,4,21.69,21.69,22.74,22.74,22.74,24.5,,,,,,,,,,,,
05/04/2016,242,5,22.14,22.14,25.38,24.14,24.14,25.58,,,,,,,,,,,,
05/04/2016,242,6,22.23,23.59,33.82,33.82,32.65,28.26,,,,,,,,,,,,
05/04/2016,242,7,22.68,31.47,40.59,40.59,40.59,33.81,,,,,,,,,,,,
05/04/2016,242,8,29.16,35.05,43.82,43.82,43.82,43.34,,,,,,,,,,,,
05/04/2016,242,9,29.69,35.97,47.85,47.85,38.03,43.4,,,,,,,,,,,,
05/04/2016,242,10,32.69,32.79,47.19,47.19,32,44.21,,,,,,,,,,,,
05/04/2016,242,11,32.15,32.15,47.47,30.06,30.06,44.47,,,,,,,,,,,,
05/04/2016,242,12,32.49,32.49,45.61,45.61,27.07,44.63,,,,,,,,,,,,
05/04/2016,242,13,33.69,33.69,45.79,26.97,26.97,44.78,,,,,,,,,,,,
05/04/2016,242,14,33.69,33.69,44.69,26.86,26.86,44.25,,,,,,,,,,,,
05/04/2016,242,15,34.01,34.01,39.03,39.03,28.96,42.77,,,,,,,,,,,,
05/04/2016,242,16,33.6,33.6,39.51,39.51,33.33,39.48,,,,,,,,,,,,
05/04/2016,242,17,33.69,33.69,45,37.77,37.77,35.63,,,,,,,,,,,,
05/04/2016,242,18,36.01,36.01,47.05,47.05,40.6,38.65,,,,,,,,,,,,
05/04/2016,242,19,33.69,33.69,47.69,43.71,43.71,36.09,,,,,,,,,,,,
05/04/2016,242,20,33.5,33.5,46.3,46.3,44.83,36.46,,,,,,,,,,,,
05/04/2016,242,21,36.42,36.42,46.69,40.83,40.83,34.99,,,,,,,,,,,,
05/04/2016,242,22,43.51,43.51,43,32.96,32.96,34.32,,,,,,,,,,,,
05/04/2016,242,23,36.15,36.15,39,26.64,26.64,32.22,,,,,,,,,,,,
05/03/2016,243,1,22.69,22.69,30.7,30.7,25.6,28.87,,,,,,,,,,,,
